WUSTLID,wave,ECON2A,ECON2B,ECON1A,ECON1B,ECON4A,ECON4B
989882,3,NA,NA,NA,NA,NA,NA
989882,4,1,1,1,1,1,1
989882,5,NA,NA,NA,NA,NA,NA
989882,6,2,1,2,1,4,1
989882,7,1,1,1,1,1,1
989882,8,1,1,NA,NA,NA,NA
989882,9,NA,NA,NA,NA,NA,NA
989882,10,2,1,1,1,1,1
989882,11,NA,NA,NA,NA,NA,NA
989882,12,2,1,1,1,5,1
989882,13,2,1,2,1,2,1
989882,26,3,2,4,2,3,2
989882,27,2,1,3,1,3,1
989882,28,NA,NA,NA,NA,NA,NA
989882,29,3,2,4,2,3,2
989882,30,NA,NA,NA,NA,NA,NA
989882,31,3,2,3,2,3,2
989882,32,NA,NA,NA,NA,NA,NA
989882,33,2,1,2,1,1,1
989882,34,NA,NA,NA,NA,NA,NA
989882,35,NA,NA,NA,NA,NA,NA
989882,36,NA,NA,NA,NA,NA,NA
989882,37,NA,NA,NA,NA,NA,NA
989882,38,NA,NA,NA,NA,NA,NA
989882,39,NA,NA,NA,NA,NA,NA
989882,40,NA,NA,NA,NA,NA,NA
989882,41,NA,NA,NA,NA,NA,NA
989882,42,NA,NA,NA,NA,NA,NA
989882,43,NA,NA,NA,NA,NA,NA
989882,44,NA,NA,NA,NA,NA,NA
989882,45,NA,NA,NA,NA,NA,NA
989882,46,NA,NA,NA,NA,NA,NA
989882,47,NA,NA,NA,NA,NA,NA
989882,48,NA,NA,NA,NA,NA,NA
989882,49,NA,NA,NA,NA,NA,NA
989882,50,2,2,3,3,2,2
989882,51,2,2,2,2,2,1
989882,52,NA,NA,NA,NA,NA,NA
989882,53,2,2,2,2,2,2
989882,54,NA,NA,NA,NA,NA,NA
989882,55,3,2,3,2,2,1
989882,56,NA,NA,NA,NA,NA,NA
989882,57,2,2,2,2,2,1
989882,58,NA,NA,3,2,NA,NA
989882,59,2,2,3,3,2,2
989882,60,2,1,3,2,2,2
989882,61,NA,NA,NA,NA,NA,NA
989882,62,NA,NA,NA,NA,NA,NA
989882,64,NA,NA,NA,NA,NA,NA
989882,66,NA,NA,NA,NA,NA,NA
989882,68,NA,NA,NA,NA,NA,NA
989882,69,NA,NA,NA,NA,NA,NA
989883,1,4,2,4,3,3,4
989883,2,NA,NA,NA,NA,NA,NA
989883,3,3,2,4,4,4,3
989883,4,NA,NA,NA,NA,NA,NA
989883,5,3,2,3,4,2,4
989883,6,NA,NA,NA,NA,NA,NA
989883,7,3,2,4,4,2,4
989883,8,3,2,4,4,3,4
989883,9,3,2,4,3,3,4
989883,10,NA,NA,NA,NA,NA,NA
989883,11,3,2,3,3,2,4
989883,12,3,2,3,3,2,3
989883,13,NA,NA,NA,NA,NA,NA
989883,26,3,3,3,4,4,2
989883,27,NA,NA,NA,NA,NA,NA
989883,28,3,3,3,3,4,3
989883,29,NA,NA,NA,NA,NA,NA
989883,30,3,3,2,3,4,2
989883,31,NA,NA,NA,NA,NA,NA
989883,32,3,3,3,4,4,3
989883,33,NA,NA,NA,NA,NA,NA
989883,34,3,3,3,4,3,3
989883,35,NA,NA,NA,NA,NA,NA
989883,36,2,3,3,4,4,2
989883,37,NA,NA,NA,NA,NA,NA
989883,38,3,3,2,4,2,3
989883,39,3,3,4,3,2,3
989883,40,3,3,4,3,3,4
989883,41,NA,NA,NA,NA,NA,NA
989883,42,2,3,4,4,2,3
989883,43,NA,NA,NA,NA,NA,NA
989883,44,3,3,3,4,3,3
989883,45,NA,NA,NA,NA,NA,NA
989883,46,3,3,3,3,3,3
989883,47,NA,NA,NA,NA,NA,NA
989883,48,3,3,4,4,4,3
989883,49,NA,NA,NA,NA,NA,NA
989883,50,3,3,3,3,3,3
989883,51,NA,NA,NA,NA,NA,NA
989883,52,3,3,4,4,3,4
989883,53,3,3,4,3,2,3
989883,54,3,3,3,3,3,3
989883,55,NA,NA,3,3,NA,NA
989883,56,3,3,3,4,3,3
989883,57,NA,NA,4,3,NA,NA
989883,58,3,3,3,3,3,4
989883,59,NA,NA,NA,NA,NA,NA
989883,60,3,3,3,3,3,4
989883,61,NA,NA,NA,NA,NA,NA
989883,62,2,2,3,3,3,3
989883,64,3,3,3,3,4,3
989883,66,3,3,3,3,4,3
989883,68,2,3,2,3,3,2
989883,69,2,3,2,3,4,2
989884,1,3,2,3,2,3,3
989884,2,NA,NA,NA,NA,NA,NA
989884,3,3,1,3,2,2,4
989884,4,NA,NA,NA,NA,NA,NA
989884,5,2,2,3,3,2,3
989884,6,NA,NA,NA,NA,NA,NA
989884,7,2,1,2,2,NA,NA
989884,8,2,1,2,2,2,3
989884,9,2,1,2,2,2,2
989884,10,NA,NA,NA,NA,NA,NA
989884,11,2,1,2,2,2,3
989884,12,2,1,2,2,2,2
989884,13,NA,NA,NA,NA,NA,NA
989884,26,2,1,2,1,2,2
989884,27,NA,NA,NA,NA,NA,NA
989884,28,2,1,3,2,3,3
989884,29,NA,NA,NA,NA,NA,NA
989884,30,2,2,3,3,2,2
989884,31,NA,NA,NA,NA,NA,NA
989884,32,2,1,3,3,3,2
989884,33,NA,NA,NA,NA,NA,NA
989884,34,2,2,3,3,3,3
989884,35,NA,NA,NA,NA,NA,NA
989884,36,2,2,4,3,3,3
989884,37,NA,NA,NA,NA,NA,NA
989884,38,2,2,3,3,3,3
989884,39,2,2,3,3,3,3
989884,40,2,2,3,3,3,3
989884,41,NA,NA,NA,NA,NA,NA
989884,42,2,1,3,3,3,3
989884,43,NA,NA,NA,NA,NA,NA
989884,44,2,2,3,3,NA,NA
989884,45,NA,NA,NA,NA,NA,NA
989884,46,2,2,3,3,3,3
989884,47,NA,NA,NA,NA,NA,NA
989884,48,2,2,3,3,3,3
989884,49,NA,NA,NA,NA,NA,NA
989884,50,2,2,3,3,3,3
989884,51,NA,NA,NA,NA,NA,NA
989884,52,2,2,3,3,3,3
989884,53,2,2,3,3,3,3
989884,54,2,2,3,2,3,3
989884,55,NA,NA,3,2,NA,NA
989884,56,2,2,3,3,3,3
989884,57,NA,NA,3,3,NA,NA
989884,58,2,2,3,3,3,3
989884,59,NA,NA,NA,NA,NA,NA
989884,60,2,2,3,3,3,3
989884,61,NA,NA,NA,NA,NA,NA
989884,62,2,2,3,3,3,3
989884,64,2,2,3,3,3,3
989884,66,2,2,4,4,3,3
989884,68,3,2,4,4,3,3
989884,69,2,2,3,4,3,3
989886,1,3,2,3,2,3,3
989886,2,NA,NA,NA,NA,NA,NA
989886,3,2,1,4,4,2,4
989886,4,NA,NA,NA,NA,NA,NA
989886,5,3,2,3,3,2,4
989886,6,NA,NA,NA,NA,NA,NA
989886,7,3,1,3,2,2,4
989886,8,3,1,3,3,4,2
989886,9,3,2,3,2,3,3
989886,10,NA,NA,NA,NA,NA,NA
989886,11,3,1,4,3,2,4
989886,12,3,2,4,3,2,4
989886,13,NA,NA,NA,NA,NA,NA
989886,26,3,2,3,3,2,4
989886,27,NA,NA,NA,NA,NA,NA
989886,28,3,2,4,3,2,4
989886,29,NA,NA,NA,NA,NA,NA
989886,30,3,2,3,3,3,3
989886,31,NA,NA,NA,NA,NA,NA
989886,32,3,2,3,2,3,3
989886,33,NA,NA,NA,NA,NA,NA
989886,34,3,2,3,3,4,2
989886,35,NA,NA,NA,NA,NA,NA
989886,36,3,2,4,4,4,3
989886,37,NA,NA,NA,NA,NA,NA
989886,38,NA,NA,NA,NA,NA,NA
989886,39,NA,NA,NA,NA,NA,NA
989886,40,NA,NA,NA,NA,NA,NA
989886,41,NA,NA,NA,NA,NA,NA
989886,42,NA,NA,NA,NA,NA,NA
989886,43,NA,NA,NA,NA,NA,NA
989886,44,NA,NA,NA,NA,NA,NA
989886,45,NA,NA,NA,NA,NA,NA
989886,46,NA,NA,NA,NA,NA,NA
989886,47,NA,NA,NA,NA,NA,NA
989886,48,NA,NA,NA,NA,NA,NA
989886,49,NA,NA,NA,NA,NA,NA
989886,50,3,2,4,3,3,3
989886,51,NA,NA,NA,NA,NA,NA
989886,52,3,3,4,3,3,3
989886,53,NA,NA,NA,NA,NA,NA
989886,54,3,2,3,3,3,3
989886,55,NA,NA,3,2,NA,NA
989886,56,3,2,4,3,2,4
989886,57,NA,NA,4,3,NA,NA
989886,58,3,2,3,3,3,3
989886,59,NA,NA,NA,NA,NA,NA
989886,60,NA,NA,NA,NA,NA,NA
989886,61,NA,NA,NA,NA,NA,NA
989886,62,3,2,3,4,3,3
989886,64,NA,NA,NA,NA,NA,NA
989886,66,4,3,5,4,3,4
989886,68,4,3,3,4,3,3
989886,69,3,3,3,4,4,2
989887,1,2,1,3,2,3,4
989887,2,NA,NA,NA,NA,NA,NA
989887,3,NA,NA,NA,NA,NA,NA
989887,4,NA,NA,NA,NA,NA,NA
989887,5,2,NA,4,3,2,4
989887,6,NA,NA,NA,NA,NA,NA
989887,7,NA,NA,NA,NA,NA,NA
989887,8,3,3,4,4,3,4
989887,9,NA,NA,NA,NA,NA,NA
989887,10,NA,NA,NA,NA,NA,NA
989887,11,NA,NA,NA,NA,NA,NA
989887,12,NA,NA,NA,NA,NA,NA
989887,13,NA,NA,NA,NA,NA,NA
989887,26,NA,NA,NA,NA,NA,NA
989887,27,NA,NA,NA,NA,NA,NA
989887,28,NA,NA,NA,NA,NA,NA
989887,29,NA,NA,NA,NA,NA,NA
989887,30,NA,NA,NA,NA,NA,NA
989887,31,NA,NA,NA,NA,NA,NA
989887,32,NA,NA,NA,NA,NA,NA
989887,33,NA,NA,NA,NA,NA,NA
989887,34,NA,NA,NA,NA,NA,NA
989887,35,NA,NA,NA,NA,NA,NA
989887,36,NA,NA,NA,NA,NA,NA
989887,37,NA,NA,NA,NA,NA,NA
989887,38,NA,NA,NA,NA,NA,NA
989887,39,NA,NA,NA,NA,NA,NA
989887,40,NA,NA,NA,NA,NA,NA
989887,41,NA,NA,NA,NA,NA,NA
989887,42,NA,NA,NA,NA,NA,NA
989887,43,NA,NA,NA,NA,NA,NA
989887,44,NA,NA,NA,NA,NA,NA
989887,45,NA,NA,NA,NA,NA,NA
989887,46,NA,NA,NA,NA,NA,NA
989887,47,NA,NA,NA,NA,NA,NA
989887,48,NA,NA,NA,NA,NA,NA
989887,49,NA,NA,NA,NA,NA,NA
989887,50,NA,NA,NA,NA,NA,NA
989887,51,NA,NA,NA,NA,NA,NA
989887,52,NA,NA,NA,NA,NA,NA
989887,53,NA,NA,NA,NA,NA,NA
989887,54,NA,NA,NA,NA,NA,NA
989887,55,NA,NA,NA,NA,NA,NA
989887,56,NA,NA,NA,NA,NA,NA
989887,57,NA,NA,NA,NA,NA,NA
989887,58,NA,NA,NA,NA,NA,NA
989887,59,NA,NA,NA,NA,NA,NA
989887,60,NA,NA,NA,NA,NA,NA
989887,61,NA,NA,NA,NA,NA,NA
989887,62,NA,NA,NA,NA,NA,NA
989887,64,NA,NA,NA,NA,NA,NA
989887,66,NA,NA,NA,NA,NA,NA
989887,68,NA,NA,NA,NA,NA,NA
989887,69,NA,NA,NA,NA,NA,NA
989888,1,3,2,4,3,3,4
989888,2,NA,NA,NA,NA,NA,NA
989888,3,3,1,4,1,3,4
989888,4,NA,NA,NA,NA,NA,NA
989888,5,3,1,4,3,3,4
989888,6,NA,NA,NA,NA,NA,NA
989888,7,3,2,4,3,3,4
989888,8,3,2,4,3,3,4
989888,9,3,2,4,3,3,4
989888,10,NA,NA,NA,NA,NA,NA
989888,11,3,2,3,2,3,3
989888,12,4,2,4,2,3,3
989888,13,NA,NA,NA,NA,NA,NA
989888,26,3,1,3,2,2,3
989888,27,NA,NA,NA,NA,NA,NA
989888,28,2,2,3,3,2,2
989888,29,NA,NA,NA,NA,NA,NA
989888,30,2,1,3,3,2,3
989888,31,NA,NA,NA,NA,NA,NA
989888,32,2,3,3,4,3,2
989888,33,NA,NA,NA,NA,NA,NA
989888,34,3,2,3,3,3,3
989888,35,NA,NA,NA,NA,NA,NA
989888,36,3,2,3,3,3,3
989888,37,NA,NA,NA,NA,NA,NA
989888,38,2,2,NA,NA,3,3
989888,39,2,3,3,3,3,3
989888,40,3,2,3,3,3,3
989888,41,NA,NA,NA,NA,NA,NA
989888,42,2,2,3,3,3,2
989888,43,NA,NA,NA,NA,NA,NA
989888,44,3,2,3,3,3,3
989888,45,NA,NA,NA,NA,NA,NA
989888,46,3,2,3,3,2,3
989888,47,NA,NA,NA,NA,NA,NA
989888,48,2,2,4,3,3,4
989888,49,NA,NA,NA,NA,NA,NA
989888,50,3,2,4,3,3,3
989888,51,NA,NA,NA,NA,NA,NA
989888,52,3,2,3,3,3,3
989888,53,3,3,4,3,3,4
989888,54,3,2,4,3,3,4
989888,55,NA,NA,3,3,NA,NA
989888,56,3,2,3,3,3,3
989888,57,NA,NA,3,2,NA,NA
989888,58,3,2,3,3,2,4
989888,59,NA,NA,NA,NA,NA,NA
989888,60,3,2,3,3,3,4
989888,61,NA,NA,NA,NA,NA,NA
989888,62,3,2,4,4,3,4
989888,64,3,3,4,4,3,3
989888,66,3,2,4,4,3,3
989888,68,3,3,4,3,3,3
989888,69,3,3,3,4,3,3
989889,1,3,2,3,2,3,3
989889,2,3,2,3,2,3,3
989889,3,NA,NA,NA,NA,NA,NA
989889,4,3,1,3,1,3,3
989889,5,NA,NA,NA,NA,NA,NA
989889,6,3,1,3,1,2,4
989889,7,3,2,3,3,3,3
989889,8,3,2,NA,NA,NA,NA
989889,9,NA,NA,NA,NA,NA,NA
989889,10,3,2,3,2,2,3
989889,11,NA,NA,NA,NA,NA,NA
989889,12,3,1,3,1,3,3
989889,13,3,2,3,1,3,3
989889,26,3,2,3,2,3,3
989889,27,3,1,3,2,3,3
989889,28,NA,NA,NA,NA,NA,NA
989889,29,3,2,3,2,3,3
989889,30,NA,NA,NA,NA,NA,NA
989889,31,3,1,3,2,3,3
989889,32,NA,NA,NA,NA,NA,NA
989889,33,3,1,3,2,3,4
989889,34,NA,NA,NA,NA,NA,NA
989889,35,3,1,3,2,3,4
989889,36,NA,NA,NA,NA,NA,NA
989889,37,3,2,4,3,3,4
989889,38,2,2,3,3,3,3
989889,39,3,1,3,2,2,4
989889,40,NA,NA,NA,NA,NA,NA
989889,41,3,2,3,2,3,3
989889,42,NA,NA,NA,NA,NA,NA
989889,43,3,2,3,2,3,3
989889,44,NA,NA,NA,NA,NA,NA
989889,45,3,2,3,2,2,4
989889,46,3,2,3,2,2,4
989889,47,3,2,4,2,2,4
989889,48,NA,NA,NA,NA,NA,NA
989889,49,3,2,4,3,2,4
989889,50,3,2,3,3,3,3
989889,51,3,2,3,3,3,3
989889,52,NA,NA,NA,NA,NA,NA
989889,53,2,2,3,3,3,3
989889,54,NA,NA,NA,NA,NA,NA
989889,55,3,2,3,3,3,3
989889,56,NA,NA,NA,NA,NA,NA
989889,57,3,2,4,3,3,3
989889,58,NA,NA,4,3,NA,NA
989889,59,3,2,4,3,2,4
989889,60,3,2,4,2,3,3
989889,61,3,2,4,3,NA,NA
989889,62,3,2,3,4,3,3
989889,64,3,2,3,4,3,3
989889,66,2,2,3,4,3,3
989889,68,3,2,3,4,3,3
989889,69,3,3,3,4,3,3
989890,1,1,2,1,1,5,1
989890,2,NA,NA,NA,NA,NA,NA
989890,3,2,1,2,2,2,1
989890,4,NA,NA,NA,NA,NA,NA
989890,5,1,1,2,1,5,1
989890,6,NA,NA,NA,NA,NA,NA
989890,7,1,1,4,3,4,4
989890,8,2,1,3,3,4,4
989890,9,NA,2,NA,2,4,4
989890,10,NA,NA,NA,NA,NA,NA
989890,11,2,2,3,4,4,3
989890,12,2,1,4,3,4,4
989890,13,NA,NA,NA,NA,NA,NA
989890,26,3,2,4,2,4,4
989890,27,NA,NA,NA,NA,NA,NA
989890,28,3,2,4,3,4,3
989890,29,NA,NA,NA,NA,NA,NA
989890,30,2,1,4,2,4,3
989890,31,NA,NA,NA,NA,NA,NA
989890,32,NA,NA,NA,NA,NA,NA
989890,33,NA,NA,NA,NA,NA,NA
989890,34,3,1,3,2,3,3
989890,35,NA,NA,NA,NA,NA,NA
989890,36,NA,NA,NA,NA,NA,NA
989890,37,NA,NA,NA,NA,NA,NA
989890,38,NA,NA,NA,NA,NA,NA
989890,39,NA,NA,NA,NA,NA,NA
989890,40,NA,NA,NA,NA,NA,NA
989890,41,NA,NA,NA,NA,NA,NA
989890,42,NA,NA,NA,NA,NA,NA
989890,43,NA,NA,NA,NA,NA,NA
989890,44,NA,NA,NA,NA,NA,NA
989890,45,NA,NA,NA,NA,NA,NA
989890,46,NA,NA,NA,NA,NA,NA
989890,47,NA,NA,NA,NA,NA,NA
989890,48,NA,NA,NA,NA,NA,NA
989890,49,NA,NA,NA,NA,NA,NA
989890,50,NA,NA,NA,NA,NA,NA
989890,51,NA,NA,NA,NA,NA,NA
989890,52,NA,NA,NA,NA,NA,NA
989890,53,NA,NA,NA,NA,NA,NA
989890,54,NA,NA,NA,NA,NA,NA
989890,55,NA,NA,NA,NA,NA,NA
989890,56,NA,NA,NA,NA,NA,NA
989890,57,NA,NA,NA,NA,NA,NA
989890,58,NA,NA,NA,NA,NA,NA
989890,59,NA,NA,NA,NA,NA,NA
989890,60,NA,NA,NA,NA,NA,NA
989890,61,NA,NA,NA,NA,NA,NA
989890,62,NA,NA,NA,NA,NA,NA
989890,64,NA,NA,NA,NA,NA,NA
989890,66,NA,NA,NA,NA,NA,NA
989890,68,NA,NA,NA,NA,NA,NA
989890,69,NA,NA,NA,NA,NA,NA
989891,1,1,1,3,3,4,1
989891,2,NA,NA,NA,NA,NA,NA
989891,3,2,1,4,3,1,4
989891,4,NA,NA,NA,NA,NA,NA
989891,5,2,2,4,4,4,4
989891,6,NA,NA,NA,NA,NA,NA
989891,7,NA,NA,NA,NA,NA,NA
989891,8,2,2,3,3,3,2
989891,9,NA,NA,NA,NA,NA,NA
989891,10,NA,NA,NA,NA,NA,NA
989891,11,NA,NA,NA,NA,NA,NA
989891,12,NA,NA,NA,NA,NA,NA
989891,13,NA,NA,NA,NA,NA,NA
989891,26,NA,NA,NA,NA,NA,NA
989891,27,NA,NA,NA,NA,NA,NA
989891,28,NA,NA,NA,NA,NA,NA
989891,29,NA,NA,NA,NA,NA,NA
989891,30,NA,NA,NA,NA,NA,NA
989891,31,NA,NA,NA,NA,NA,NA
989891,32,NA,NA,NA,NA,NA,NA
989891,33,NA,NA,NA,NA,NA,NA
989891,34,NA,NA,NA,NA,NA,NA
989891,35,NA,NA,NA,NA,NA,NA
989891,36,NA,NA,NA,NA,NA,NA
989891,37,NA,NA,NA,NA,NA,NA
989891,38,NA,NA,NA,NA,NA,NA
989891,39,NA,NA,NA,NA,NA,NA
989891,40,NA,NA,NA,NA,NA,NA
989891,41,NA,NA,NA,NA,NA,NA
989891,42,NA,NA,NA,NA,NA,NA
989891,43,NA,NA,NA,NA,NA,NA
989891,44,NA,NA,NA,NA,NA,NA
989891,45,NA,NA,NA,NA,NA,NA
989891,46,NA,NA,NA,NA,NA,NA
989891,47,NA,NA,NA,NA,NA,NA
989891,48,NA,NA,NA,NA,NA,NA
989891,49,NA,NA,NA,NA,NA,NA
989891,50,3,3,5,5,1,1
989891,51,NA,NA,NA,NA,NA,NA
989891,52,3,3,4,4,2,2
989891,53,NA,NA,NA,NA,NA,NA
989891,54,NA,NA,NA,NA,NA,NA
989891,55,NA,NA,3,2,NA,NA
989891,56,3,3,4,4,3,3
989891,57,NA,NA,NA,NA,NA,NA
989891,58,2,2,4,4,3,3
989891,59,NA,NA,NA,NA,NA,NA
989891,60,3,3,4,4,4,4
989891,61,NA,NA,NA,NA,NA,NA
989891,62,NA,NA,NA,NA,NA,NA
989891,64,NA,NA,NA,NA,NA,NA
989891,66,NA,NA,NA,NA,NA,NA
989891,68,NA,NA,NA,NA,NA,NA
989891,69,NA,NA,NA,NA,NA,NA
989892,1,1,1,3,3,2,2
989892,2,1,1,3,3,3,4
989892,3,NA,NA,NA,NA,NA,NA
989892,4,2,2,3,4,3,3
989892,5,NA,NA,NA,NA,NA,NA
989892,6,2,2,3,4,3,3
989892,7,3,2,3,4,3,3
989892,8,2,NA,NA,NA,NA,NA
989892,9,NA,NA,NA,NA,NA,NA
989892,10,3,2,3,4,3,3
989892,11,NA,NA,NA,NA,NA,NA
989892,12,2,2,4,4,3,3
989892,13,2,3,3,4,3,3
989892,26,2,3,3,4,3,3
989892,27,2,3,3,4,3,3
989892,28,NA,NA,NA,NA,NA,NA
989892,29,2,2,2,4,4,2
989892,30,NA,NA,NA,NA,NA,NA
989892,31,2,3,2,4,4,2
989892,32,NA,NA,NA,NA,NA,NA
989892,33,1,3,2,4,3,3
989892,34,NA,NA,NA,NA,NA,NA
989892,35,2,3,2,4,3,2
989892,36,NA,NA,NA,NA,NA,NA
989892,37,2,3,3,4,3,3
989892,38,2,3,2,4,3,3
989892,39,2,3,3,5,4,3
989892,40,NA,NA,NA,NA,NA,NA
989892,41,2,3,2,4,3,3
989892,42,NA,NA,NA,NA,NA,NA
989892,43,2,3,3,4,3,3
989892,44,NA,NA,NA,NA,NA,NA
989892,45,1,3,2,4,3,3
989892,46,2,3,3,4,3,3
989892,47,NA,NA,NA,NA,NA,NA
989892,48,2,3,2,4,3,2
989892,49,1,3,1,4,2,1
989892,50,1,3,1,4,1,1
989892,51,1,3,2,4,3,3
989892,52,NA,NA,NA,NA,NA,NA
989892,53,1,3,2,4,2,1
989892,54,NA,NA,NA,NA,NA,NA
989892,55,2,3,2,4,3,3
989892,56,NA,NA,NA,NA,NA,NA
989892,57,1,3,1,4,3,3
989892,58,NA,NA,2,4,NA,NA
989892,59,1,3,2,4,3,1
989892,60,1,2,2,3,1,2
989892,61,2,3,3,4,NA,NA
989892,62,1,3,1,2,4,1
989892,64,2,2,3,2,2,3
989892,66,1,2,2,3,2,3
989892,68,1,2,2,2,3,1
989892,69,2,2,3,2,3,3
989893,1,3,1,3,2,2,4
989893,2,NA,NA,NA,NA,NA,NA
989893,3,NA,NA,NA,NA,NA,NA
989893,4,3,2,3,2,3,3
989893,5,NA,NA,NA,NA,NA,NA
989893,6,3,1,3,2,3,4
989893,7,3,1,3,1,3,4
989893,8,3,2,NA,NA,NA,NA
989893,9,NA,NA,NA,NA,NA,NA
989893,10,3,2,3,2,3,4
989893,11,NA,NA,NA,NA,NA,NA
989893,12,3,NA,4,1,3,4
989893,13,3,2,4,2,2,4
989893,26,3,1,5,2,3,4
989893,27,3,2,4,2,3,4
989893,28,NA,NA,NA,NA,NA,NA
989893,29,4,2,4,2,2,4
989893,30,NA,NA,NA,NA,NA,NA
989893,31,3,1,4,1,3,3
989893,32,NA,NA,NA,NA,NA,NA
989893,33,3,1,5,1,3,4
989893,34,NA,NA,NA,NA,NA,NA
989893,35,3,1,5,2,3,4
989893,36,NA,NA,NA,NA,NA,NA
989893,37,3,2,5,2,3,4
989893,38,3,1,5,2,3,4
989893,39,3,2,4,2,3,4
989893,40,NA,NA,NA,NA,NA,NA
989893,41,4,2,5,3,3,4
989893,42,NA,NA,NA,NA,NA,NA
989893,43,3,2,4,2,3,4
989893,44,NA,NA,NA,NA,NA,NA
989893,45,3,1,5,1,3,4
989893,46,4,1,4,2,3,4
989893,47,3,2,5,2,3,4
989893,48,NA,NA,NA,NA,NA,NA
989893,49,4,2,5,2,3,3
989893,50,3,1,4,2,3,4
989893,51,3,1,5,1,3,4
989893,52,NA,NA,NA,NA,NA,NA
989893,53,3,2,5,2,3,4
989893,54,NA,NA,NA,NA,NA,NA
989893,55,3,1,5,2,3,3
989893,56,NA,NA,NA,NA,NA,NA
989893,57,4,2,5,2,3,3
989893,58,NA,NA,4,2,NA,NA
989893,59,4,2,5,2,3,4
989893,60,4,1,5,2,3,4
989893,61,3,1,5,3,NA,NA
989893,62,3,2,5,2,2,4
989893,64,3,2,5,4,3,3
989893,66,4,3,5,4,3,3
989893,68,4,2,5,4,3,3
989893,69,4,2,5,4,3,3
989894,1,2,1,4,3,3,4
989894,2,NA,NA,NA,NA,NA,NA
989894,3,2,1,4,3,3,3
989894,4,NA,NA,NA,NA,NA,NA
989894,5,2,1,3,3,4,3
989894,6,NA,NA,NA,NA,NA,NA
989894,7,2,1,4,3,4,4
989894,8,3,2,4,3,4,3
989894,9,3,1,4,3,3,3
989894,10,NA,NA,NA,NA,NA,NA
989894,11,3,1,4,3,2,4
989894,12,3,2,4,3,3,3
989894,13,NA,NA,NA,NA,NA,NA
989894,26,3,1,4,1,3,4
989894,27,NA,NA,NA,NA,NA,NA
989894,28,NA,NA,NA,NA,NA,NA
989894,29,NA,NA,NA,NA,NA,NA
989894,30,NA,NA,NA,NA,NA,NA
989894,31,NA,NA,NA,NA,NA,NA
989894,32,NA,NA,NA,NA,NA,NA
989894,33,NA,NA,NA,NA,NA,NA
989894,34,NA,NA,NA,NA,NA,NA
989894,35,NA,NA,NA,NA,NA,NA
989894,36,NA,NA,NA,NA,NA,NA
989894,37,NA,NA,NA,NA,NA,NA
989894,38,NA,NA,NA,NA,NA,NA
989894,39,NA,NA,NA,NA,NA,NA
989894,40,NA,NA,NA,NA,NA,NA
989894,41,NA,NA,NA,NA,NA,NA
989894,42,NA,NA,NA,NA,NA,NA
989894,43,NA,NA,NA,NA,NA,NA
989894,44,NA,NA,NA,NA,NA,NA
989894,45,NA,NA,NA,NA,NA,NA
989894,46,NA,NA,NA,NA,NA,NA
989894,47,NA,NA,NA,NA,NA,NA
989894,48,NA,NA,NA,NA,NA,NA
989894,49,NA,NA,NA,NA,NA,NA
989894,50,NA,NA,NA,NA,NA,NA
989894,51,NA,NA,NA,NA,NA,NA
989894,52,NA,NA,NA,NA,NA,NA
989894,53,NA,NA,NA,NA,NA,NA
989894,54,NA,NA,NA,NA,NA,NA
989894,55,NA,NA,NA,NA,NA,NA
989894,56,NA,NA,NA,NA,NA,NA
989894,57,NA,NA,NA,NA,NA,NA
989894,58,NA,NA,NA,NA,NA,NA
989894,59,NA,NA,NA,NA,NA,NA
989894,60,NA,NA,NA,NA,NA,NA
989894,61,NA,NA,NA,NA,NA,NA
989894,62,NA,NA,NA,NA,NA,NA
989894,64,NA,NA,NA,NA,NA,NA
989894,66,NA,NA,NA,NA,NA,NA
989894,68,NA,NA,NA,NA,NA,NA
989894,69,NA,NA,NA,NA,NA,NA
989895,1,4,1,5,2,4,4
989895,2,NA,NA,NA,NA,NA,NA
989895,3,4,2,5,2,3,4
989895,4,NA,NA,NA,NA,NA,NA
989895,5,NA,NA,NA,NA,NA,NA
989895,6,NA,NA,NA,NA,NA,NA
989895,7,NA,NA,NA,NA,NA,NA
989895,8,NA,NA,NA,NA,NA,NA
989895,9,NA,NA,NA,NA,NA,NA
989895,10,NA,NA,NA,NA,NA,NA
989895,11,NA,NA,NA,NA,NA,NA
989895,12,NA,NA,NA,NA,NA,NA
989895,13,NA,NA,NA,NA,NA,NA
989895,26,NA,NA,NA,NA,NA,NA
989895,27,NA,NA,NA,NA,NA,NA
989895,28,NA,NA,NA,NA,NA,NA
989895,29,NA,NA,NA,NA,NA,NA
989895,30,NA,NA,NA,NA,NA,NA
989895,31,NA,NA,NA,NA,NA,NA
989895,32,NA,NA,NA,NA,NA,NA
989895,33,NA,NA,NA,NA,NA,NA
989895,34,NA,NA,NA,NA,NA,NA
989895,35,NA,NA,NA,NA,NA,NA
989895,36,NA,NA,NA,NA,NA,NA
989895,37,NA,NA,NA,NA,NA,NA
989895,38,NA,NA,NA,NA,NA,NA
989895,39,NA,NA,NA,NA,NA,NA
989895,40,NA,NA,NA,NA,NA,NA
989895,41,NA,NA,NA,NA,NA,NA
989895,42,NA,NA,NA,NA,NA,NA
989895,43,NA,NA,NA,NA,NA,NA
989895,44,NA,NA,NA,NA,NA,NA
989895,45,NA,NA,NA,NA,NA,NA
989895,46,NA,NA,NA,NA,NA,NA
989895,47,NA,NA,NA,NA,NA,NA
